Ticker,Cluster_Label,Return_1D,Volatility_5D,Volatility_10D,Volume_Spike,Volume_Trend,Momentum_3D,Momentum_5D,Trend_5D,High_Low_Range,Close_Open_Change
TSLA,Mild Bearish,-0.00550309423515256,0.018902298837075848,0.01947903832921216,0.9404059663904106,-0.03443882467402165,-6.154115564682891,-0.7023494944852807,-0.002785226739516572,0.028340403932436316,-4.506785722136143e-05
TSLA,Mild Bullish,0.004168241735052803,0.02195880887625328,0.02103048839933478,0.9650753826796605,-0.028032515723000497,7.4554575139826,0.5572752519087371,0.0030372014737389767,0.03217612290750522,0.002313586265879993
TSLA,Sideways,0.0005125513898876402,0.01581497344730662,0.020540343863938812,0.939880475861865,-0.0491876980356844,-4.074707928825836,-0.7729402429917313,-0.002999131328726371,0.027061666015871785,0.0018035926027414714
TSLA,Strong Downtrend,-0.010005652230440353,0.019128065603169882,0.019832849339558128,1.0523719741281865,0.10072749378468661,-9.406923734224762,-15.90184560922476,-0.05324659553050928,0.034710064498243175,-0.00409247153157667
TSLA,Strong Uptrend,0.012187742521716952,0.019927755397644246,0.02044937064805414,1.0143940683140111,0.052409361973746564,11.68092657018591,18.726851569281685,0.07117656613151747,0.03545999607002775,0.007439125737939868
TSLA,Volatile Bear,-0.027965715996173934,0.035670435962670145,0.03799222413500196,0.9785095858176472,0.015807408819837544,-6.828557796967336,-5.224583381261581,-0.016308261834754118,0.045807395082476145,-0.019492846925204418
TSLA,Volatile Bull,0.03125472982452131,0.0370586456424764,0.0381912116604445,1.0153214781723388,0.08957868779643334,8.790792744334151,9.092743594472001,0.04021409720877649,0.044088090904240845,0.01988471597103604
XOM,Breakout Activity,-0.00628170384945062,0.01380428035555459,0.013080335062100166,1.5379830105557857,0.8202432167596906,-0.2789727783203142,-0.07261749267577955,-0.00027119049423733886,0.022112262795909932,-0.002843504867598521
XOM,Mild Bearish,-0.005936937539672135,0.013425077647087925,0.013684127836871642,0.9618417652127559,-0.010207529057220163,-1.6043781481291115,-0.36278485749897293,-0.003308616166812875,0.020320910374390908,-0.004799798326189821
XOM,Mild Bullish,0.005654327249016856,0.014100253473649538,0.01328620456211003,0.9689216413706347,0.008705566601472578,1.5326755329713984,0.5458273160255567,0.00509107358086316,0.019362065755801287,0.004782476581953085
